"County","Muni","HINDI","ward","WardCode","VoterCount"
"POLK COUNTY","CITY OF AMERY - POLK COUNTY","49201","City of Amery - Ward 5","WD-005","310"
"POLK COUNTY","CITY OF ST. CROIX FALLS - POLK COUNTY","49281","City of St. Croix Falls - Ward 1","WD-001","350"
"POLK COUNTY","CITY OF ST. CROIX FALLS - POLK COUNTY","49281","City of St. Croix Falls - Ward 2","WD-002","350"
"POLK COUNTY","CITY OF ST. CROIX FALLS - POLK COUNTY","49281","City of St. Croix Falls - Ward 3","WD-003","324"
"POLK COUNTY","CITY OF ST. CROIX FALLS - POLK COUNTY","49281","City of St. Croix Falls - Ward 4","WD-004","306"
"PORTAGE COUNTY","TOWN OF ALBAN - PORTAGE COUNTY","50002","Town of Alban - Ward 1","WD-001","569"
"PORTAGE COUNTY","TOWN OF ALMOND - PORTAGE COUNTY","50004","Town of Almond - Ward 1","WD-001","232"
"PORTAGE COUNTY","TOWN OF ALMOND - PORTAGE COUNTY","50004","Town Of Almond - Ward 2","WD-002","227"
"PORTAGE COUNTY","TOWN OF AMHERST - PORTAGE COUNTY","50006","Town of Amherst - Ward 1","WD-001","525"
"PORTAGE COUNTY","TOWN OF AMHERST - PORTAGE COUNTY","50006","Town of Amherst - Ward 2","WD-002","477"
"PORTAGE COUNTY","TOWN OF BELMONT - PORTAGE COUNTY","50008","Town of Belmont - Ward 1","WD-001","429"
"PORTAGE COUNTY","TOWN OF BUENA VISTA - PORTAGE COUNTY","50010","Town of Buena Vista - Ward 1","WD-001","407"
"PORTAGE COUNTY","TOWN OF BUENA VISTA - PORTAGE COUNTY","50010","Town of Buena Vista - Ward 2","WD-002","384"
"PORTAGE COUNTY","TOWN OF CARSON - PORTAGE COUNTY","50012","Town of Carson - Ward 1","WD-001","404"
"PORTAGE COUNTY","TOWN OF CARSON - PORTAGE COUNTY","50012","Town of Carson - Ward 2","WD-002","512"
"PORTAGE COUNTY","TOWN OF DEWEY - PORTAGE COUNTY","50014","Town of Dewey - Ward 1","WD-001","703"
"PORTAGE COUNTY","TOWN OF EAU PLEINE - PORTAGE COUNTY","50016","Town of Eau Pleine - Ward 1","WD-001","302"
"PORTAGE COUNTY","TOWN OF EAU PLEINE - PORTAGE COUNTY","50016","Town Of Eau Pleine - Ward 2","WD-002","390"
"PORTAGE COUNTY","TOWN OF GRANT - PORTAGE COUNTY","50018","Town of Grant - Ward 1","WD-001","557"
"PORTAGE COUNTY","TOWN OF GRANT - PORTAGE COUNTY","50018","Town of Grant - Ward 2","WD-002","576"
"PORTAGE COUNTY","TOWN OF GRANT - PORTAGE COUNTY","50018","Town of Grant - Ward 3","WD-003","98"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 1","WD-001","277"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 2","WD-002","556"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 3","WD-003","441"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 4","WD-004","617"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 5","WD-005","528"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 6","WD-006","348"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 7","WD-007","397"
"PORTAGE COUNTY","TOWN OF HULL - PORTAGE COUNTY","50020","Town of Hull - Ward 8","WD-008","495"
"PORTAGE COUNTY","TOWN OF LANARK - PORTAGE COUNTY","50022","Town of Lanark - Ward 1","WD-001","522"
"PORTAGE COUNTY","TOWN OF LANARK - PORTAGE COUNTY","50022","Town of Lanark - Ward 2","WD-002","517"
"PORTAGE COUNTY","TOWN OF LINWOOD - PORTAGE COUNTY","50024","Town of Linwood - Ward 1","WD-001","398"
"PORTAGE COUNTY","TOWN OF LINWOOD - PORTAGE COUNTY","50024","Town of Linwood - Ward 2","WD-002","378"
"PORTAGE COUNTY","TOWN OF NEW HOPE - PORTAGE COUNTY","50026","Town of New Hope - Ward 1","WD-001","521"
"PORTAGE COUNTY","TOWN OF PINE GROVE - PORTAGE COUNTY","50028","Town of Pine Grove - Ward 1","WD-001","262"
"PORTAGE COUNTY","TOWN OF PINE GROVE - PORTAGE COUNTY","50028","Town of Pine Grove - Ward 2","WD-002","145"
"PORTAGE COUNTY","TOWN OF PLOVER - PORTAGE COUNTY","50030","Town of Plover - Ward 1","WD-001","246"
"PORTAGE COUNTY","TOWN OF PLOVER - PORTAGE COUNTY","50030","Town of Plover - Ward 2","WD-002","324"
"PORTAGE COUNTY","TOWN OF PLOVER - PORTAGE COUNTY","50030","Town of Plover - Ward 3","WD-003","387"
"PORTAGE COUNTY","TOWN OF SHARON - PORTAGE COUNTY","50032","Town of Sharon - Ward 1","WD-001","627"
"PORTAGE COUNTY","TOWN OF SHARON - PORTAGE COUNTY","50032","Town of Sharon - Ward 2","WD-002","515"
"PORTAGE COUNTY","TOWN OF SHARON - PORTAGE COUNTY","50032","Town of Sharon - Ward 3","WD-003","321"
"PORTAGE COUNTY","TOWN OF STOCKTON - PORTAGE COUNTY","50034","Town of Stockton - Ward 1","WD-001","419"
"PORTAGE COUNTY","TOWN OF STOCKTON - PORTAGE COUNTY","50034","Town of Stockton - Ward 2","WD-002","451"
"PORTAGE COUNTY","TOWN OF STOCKTON - PORTAGE COUNTY","50034","Town of Stockton - Ward 3","WD-003","626"
"PORTAGE COUNTY","TOWN OF STOCKTON - PORTAGE COUNTY","50034","Town of Stockton - Ward 4","WD-004","269"
"PORTAGE COUNTY","TOWN OF STOCKTON - PORTAGE COUNTY","50034","Town of Stockton - Ward 5","WD-005","223"
"PORTAGE COUNTY","VILLAGE OF ALMOND - PORTAGE COUNTY","50101","Village of Almond - Ward 1","WD-001","213"
"PORTAGE COUNTY","VILLAGE OF AMHERST - PORTAGE COUNTY","50102","Village of Amherst - Ward 1","WD-001","362"
"PORTAGE COUNTY","VILLAGE OF AMHERST - PORTAGE COUNTY","50102","Village of Amherst - Ward 2","WD-002","368"
"PORTAGE COUNTY","VILLAGE OF AMHERST JUNCTION - PORTAGE COUNTY","50103","Village of Amherst Junction - Ward 1","WD-001","247"
"PORTAGE COUNTY","VILLAGE OF JUNCTION CITY - PORTAGE COUNTY","50141","Village of Junction City - Ward 1","WD-001","202"
"PORTAGE COUNTY","VILLAGE OF MILLADORE - MULTIPLE COUNTIES","50151","Village of Milladore - Ward 2","WD-002","4"
"PORTAGE COUNTY","VILLAGE OF NELSONVILLE - PORTAGE COUNTY","50161","Village of Nelsonville - Ward 1","WD-001","115"
"PORTAGE COUNTY","VILLAGE OF PARK RIDGE - PORTAGE COUNTY","50171","Village of Park Ridge - Ward 1","WD-001","435"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 1","WD-001","781"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village Of Plover - Ward 10","WD-010","614"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 2","WD-002","614"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 3","WD-003","804"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 4","WD-004","1170"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 5","WD-005","1060"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 6","WD-006","977"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 7","WD-007","950"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 8","WD-008","688"
"PORTAGE COUNTY","VILLAGE OF PLOVER - PORTAGE COUNTY","50173","Village of Plover - Ward 9","WD-009","671"
"PORTAGE COUNTY","VILLAGE OF ROSHOLT - PORTAGE COUNTY","50176","Village of Rosholt - Ward 1","WD-001","276"
"PORTAGE COUNTY","VILLAGE OF WHITING - PORTAGE COUNTY","50191","Village of Whiting - Ward 1","WD-001","348"
"PORTAGE COUNTY","VILLAGE OF WHITING - PORTAGE COUNTY","50191","Village of Whiting - Ward 2","WD-002","495"
"PORTAGE COUNTY","VILLAGE OF WHITING - PORTAGE COUNTY","50191","Village of Whiting - Ward 3","WD-003","190"
"PORTAGE COUNTY","VILLAGE OF WHITING - PORTAGE COUNTY","50191","Village of Whiting - Ward 4","WD-004","83"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 1","WD-001","516"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 10","WD-010","315"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 11","WD-011","358"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 12","WD-012","502"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 13","WD-013","297"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 14","WD-014","508"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 15","WD-015","497"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 16","WD-016","479"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 17","WD-017","502"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 18","WD-018","629"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 19","WD-019","376"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 2","WD-002","500"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 20","WD-020","537"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 21","WD-021","327"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 22","WD-022","564"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 23","WD-023","433"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 24","WD-024","589"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 25","WD-025","215"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 26","WD-026","926"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 27","WD-027","245"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 28","WD-028","787"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 29","WD-029","139"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 3","WD-003","302"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 30","WD-030","389"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 31","WD-031","245"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 32","WD-032","331"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 33","WD-033","389"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 35","WD-035","2"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 4","WD-004","659"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 5","WD-005","385"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 6","WD-006","180"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 7","WD-007","368"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 8","WD-008","474"
"PORTAGE COUNTY","CITY OF STEVENS POINT - PORTAGE COUNTY","50281","City of Stevens Point - Ward 9","WD-009","476"
"PRICE COUNTY","TOWN OF CATAWBA - PRICE COUNTY","51002","Town of Catawba - Ward 1","WD-001","173"
"PRICE COUNTY","TOWN OF EISENSTEIN - PRICE COUNTY","51004","Town of Eisenstein - Ward 1","WD-001","265"
"PRICE COUNTY","TOWN OF EISENSTEIN - PRICE COUNTY","51004","Town of Eisenstein - Ward 2","WD-002","141"
"PRICE COUNTY","TOWN OF ELK - PRICE COUNTY","51006","Town of Elk - Ward 1","WD-001","591"
"PRICE COUNTY","TOWN OF ELK - PRICE COUNTY","51006","Town of Elk - Ward 2","WD-002","135"
"PRICE COUNTY","TOWN OF EMERY - PRICE COUNTY","51008","Town of Emery - Ward 1","WD-001","215"
"PRICE COUNTY","TOWN OF FIFIELD - PRICE COUNTY","51010","Town of Fifield - Ward 1","WD-001","437"
"PRICE COUNTY","TOWN OF FIFIELD - PRICE COUNTY","51010","Town of Fifield - Ward 2","WD-002","230"
"PRICE COUNTY","TOWN OF FLAMBEAU - PRICE COUNTY","51012","Town of Flambeau - Ward 1","WD-001","398"
"PRICE COUNTY","TOWN OF GEORGETOWN - PRICE COUNTY","51014","Town of Georgetown - Ward 1","WD-001","93"
"PRICE COUNTY","TOWN OF HACKETT - PRICE COUNTY","51016","Town of Hackett - Ward 1","WD-001","133"
"PRICE COUNTY","TOWN OF HARMONY - PRICE COUNTY","51018","Town of Harmony - Ward 1","WD-001","149"
"PRICE COUNTY","TOWN OF HILL - PRICE COUNTY","51020","Town of Hill - Ward 1","WD-001","273"
"PRICE COUNTY","TOWN OF KENNAN - PRICE COUNTY","51022","Town of Kennan - Ward 1","WD-001","203"
"PRICE COUNTY","TOWN OF KNOX - PRICE COUNTY","51024","Town of Knox - Ward 1","WD-001","220"
"PRICE COUNTY","TOWN OF LAKE - PRICE COUNTY","51026","Town of Lake - Ward 1","WD-001","307"
"PRICE COUNTY","TOWN OF LAKE - PRICE COUNTY","51026","Town of Lake - Ward 2","WD-002","490"
"PRICE COUNTY","TOWN OF OGEMA - PRICE COUNTY","51028","Town of Ogema - Ward 1","WD-001","436"
"PRICE COUNTY","TOWN OF OGEMA - PRICE COUNTY","51028","Town Of Ogema - Ward 2","WD-002","21"
"PRICE COUNTY","TOWN OF PRENTICE - PRICE COUNTY","51030","Town of Prentice - Ward 1","WD-001","293"
"PRICE COUNTY","TOWN OF SPIRIT - PRICE COUNTY","51032","Town of Spirit - Ward 1","WD-001","237"
"PRICE COUNTY","TOWN OF WORCESTER - PRICE COUNTY","51034","Town of Worcester - Ward 1","WD-001","372"
"PRICE COUNTY","TOWN OF WORCESTER - PRICE COUNTY","51034","Town of Worcester - Ward 2","WD-002","416"
"PRICE COUNTY","TOWN OF WORCESTER - PRICE COUNTY","51034","Town of Worcester - Ward 3","WD-003","373"
"PRICE COUNTY","VILLAGE OF CATAWBA - PRICE COUNTY","51111","Village of Catawba - Ward 1","WD-001","79"
"PRICE COUNTY","VILLAGE OF KENNAN - PRICE COUNTY","51141","Village of Kennan - Ward 1","WD-001","80"
"PRICE COUNTY","VILLAGE OF PRENTICE - PRICE COUNTY","51171","Village of Prentice - Ward 1","WD-001","315"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 1","WD-001","285"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 2","WD-002","187"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 3","WD-003","117"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 4","WD-004","24"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 5","WD-005","292"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 6","WD-006","265"
"PRICE COUNTY","CITY OF PARK FALLS - PRICE COUNTY","51271","City of Park Falls - Ward 7","WD-007","18"
"PRICE COUNTY","CITY OF PHILLIPS - PRICE COUNTY","51272","City of Phillips - Ward 1","WD-001","221"
"PRICE COUNTY","CITY OF PHILLIPS - PRICE COUNTY","51272","City of Phillips - Ward 2","WD-002","75"
"PRICE COUNTY","CITY OF PHILLIPS - PRICE COUNTY","51272","City of Phillips - Ward 3","WD-003","266"
"PRICE COUNTY","CITY OF PHILLIPS - PRICE COUNTY","51272","City of Phillips - Ward 4","WD-004","194"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 1","WD-001","424"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 10","WD-010","537"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 11","WD-011","377"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 2","WD-002","276"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 3","WD-003","508"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 4","WD-004","416"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 5","WD-005","340"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 6","WD-006","315"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 7","WD-007","213"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 8","WD-008","337"
"RACINE COUNTY","TOWN OF BURLINGTON - RACINE COUNTY","52002","Town of Burlington - Ward 9","WD-009","449"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 1","WD-001","183"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 2","WD-002","452"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 3","WD-003","383"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 4","WD-004","308"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 5","WD-005","236"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 6","WD-006","261"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 7","WD-007","68"
"RACINE COUNTY","TOWN OF DOVER - RACINE COUNTY","52006","Town of Dover - Ward 8","WD-008","479"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 1","WD-001","492"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 10","WD-010","601"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 11","WD-011","420"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 2","WD-002","457"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 3","WD-003","617"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 4","WD-004","417"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 5","WD-005","582"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 6","WD-006","611"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 7","WD-007","374"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 8","WD-008","373"
"RACINE COUNTY","TOWN OF NORWAY - RACINE COUNTY","52010","Town of Norway - Ward 9","WD-009","684"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 1","WD-001","708"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 10","WD-010","471"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 2","WD-002","304"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 3","WD-003","445"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 4","WD-004","490"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 5","WD-005","328"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 6","WD-006","589"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 7","WD-007","314"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 8","WD-008","382"
"RACINE COUNTY","TOWN OF WATERFORD - RACINE COUNTY","52016","Town of Waterford - Ward 9","WD-009","438"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 1","WD-001","873"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 10","WD-010","778"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 11","WD-011","821"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 12","WD-012","705"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 13","WD-013","1360"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 14","WD-014","756"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 15","WD-015","799"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 16","WD-016","853"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 17","WD-017","919"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 18","WD-018","788"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 19","WD-019","535"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 2","WD-002","972"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 20","WD-020","1137"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village Of Caledonia - Ward 21","WD-021","322"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 3","WD-003","993"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 4","WD-004","811"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 5","WD-005","703"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 6","WD-006","814"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 7","WD-007","471"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 8","WD-008","795"
"RACINE COUNTY","VILLAGE OF CALEDONIA - RACINE COUNTY","52104","Village of Caledonia - Ward 9","WD-009","616"
"RACINE COUNTY","VILLAGE OF ELMWOOD PARK - RACINE COUNTY","52121","Village of Elmwood Park - Ward 1","WD-001","362"
"RACINE COUNTY","VILLAGE OF MOUNT PLEASANT - RACINE COUNTY","52151","Village of Mt. Pleasant - Ward 1","WD-001","533"
"RACINE COUNTY","VILLAGE OF MOUNT PLEASANT - RACINE COUNTY","52151","Village of Mt. Pleasant - Ward 10","WD-010","1154"
"RACINE COUNTY","VILLAGE OF MOUNT PLEASANT - RACINE COUNTY","52151","Village of Mt. Pleasant - Ward 11","WD-011","712"
"RACINE COUNTY","VILLAGE OF MOUNT PLEASANT - RACINE COUNTY","52151","Village of Mt. Pleasant - Ward 12","WD-012","765"
