"Election","HINDI","Jurisdiction","AbsenteeApplications","BallotsSent","BallotsReturned","InPersonAbsentee"
"2020 General Election","37026","TOWN OF FRANKFORT - MARATHON COUNTY","86","86","49","0"
"2020 General Election","37028","TOWN OF FRANZEN - MARATHON COUNTY","77","75","46","0"
"2020 General Election","37030","TOWN OF GREEN VALLEY - MARATHON COUNTY","97","95","71","1"
"2020 General Election","37032","TOWN OF GUENTHER - MARATHON COUNTY","58","57","43","3"
"2020 General Election","37034","TOWN OF HALSEY - MARATHON COUNTY","61","61","37","1"
"2020 General Election","37036","TOWN OF HAMBURG - MARATHON COUNTY","120","120","73","0"
"2020 General Election","37038","TOWN OF HARRISON - MARATHON COUNTY","45","45","35","2"
"2020 General Election","37040","TOWN OF HEWITT - MARATHON COUNTY","89","82","52","6"
"2020 General Election","37042","TOWN OF HOLTON - MARATHON COUNTY","113","113","62","1"
"2020 General Election","37044","TOWN OF HULL - MARATHON COUNTY","61","61","35","0"
"2020 General Election","37046","TOWN OF JOHNSON - MARATHON COUNTY","93","93","75","6"
"2020 General Election","37048","TOWN OF KNOWLTON - MARATHON COUNTY","533","532","397","112"
"2020 General Election","37054","TOWN OF MARATHON - MARATHON COUNTY","180","179","150","4"
"2020 General Election","37056","TOWN OF MCMILLAN - MARATHON COUNTY","480","479","378","89"
"2020 General Election","37058","TOWN OF MOSINEE - MARATHON COUNTY","526","524","361","22"
"2020 General Election","37060","TOWN OF NORRIE - MARATHON COUNTY","174","174","115","4"
"2020 General Election","37062","TOWN OF PLOVER - MARATHON COUNTY","94","93","66","4"
"2020 General Election","37064","TOWN OF REID - MARATHON COUNTY","173","170","98","0"
"2020 General Election","37066","TOWN OF RIB FALLS - MARATHON COUNTY","153","153","99","4"
"2020 General Election","37068","TOWN OF RIB MOUNTAIN - MARATHON COUNTY","2872","2870","2430","928"
"2020 General Election","37070","TOWN OF RIETBROCK - MARATHON COUNTY","85","85","53","3"
"2020 General Election","37072","TOWN OF RINGLE - MARATHON COUNTY","393","392","293","19"
"2020 General Election","37074","TOWN OF SPENCER - MARATHON COUNTY","251","251","176","5"
"2020 General Election","37076","TOWN OF STETTIN - MARATHON COUNTY","672","667","522","54"
"2020 General Election","37078","TOWN OF TEXAS - MARATHON COUNTY","359","356","274","12"
"2020 General Election","37080","TOWN OF WAUSAU - MARATHON COUNTY","531","523","388","0"
"2020 General Election","37082","TOWN OF WESTON - MARATHON COUNTY","159","159","114","16"
"2020 General Election","37084","TOWN OF WIEN - MARATHON COUNTY","89","87","56","4"
"2020 General Election","37102","VILLAGE OF ATHENS - MARATHON COUNTY","189","189","153","34"
"2020 General Election","37121","VILLAGE OF EDGAR - MARATHON COUNTY","285","283","218","38"
"2020 General Election","37122","VILLAGE OF ELDERON - MARATHON COUNTY","6","6","3","0"
"2020 General Election","37126","VILLAGE OF FENWOOD - MARATHON COUNTY","22","22","13","2"
"2020 General Election","37136","VILLAGE OF HATLEY - MARATHON COUNTY","76","76","48","0"
"2020 General Election","37145","VILLAGE OF KRONENWETTER - MARATHON COUNTY","2628","2626","2240","732"
"2020 General Election","37146","VILLAGE OF MAINE - MARATHON COUNTY","751","745","422","0"
"2020 General Election","37151","VILLAGE OF MARATHON CITY - MARATHON COUNTY","293","293","254","74"
"2020 General Election","37176","VILLAGE OF ROTHSCHILD - MARATHON COUNTY","1686","1684","1373","365"
"2020 General Election","37181","VILLAGE OF SPENCER - MARATHON COUNTY","276","276","233","54"
"2020 General Election","37182","VILLAGE OF STRATFORD - MARATHON COUNTY","314","305","230","62"
"2020 General Election","37186","VILLAGE OF UNITY - MULTIPLE COUNTIES","29","26","16","0"
"2020 General Election","37192","VILLAGE OF WESTON - MARATHON COUNTY","4493","4475","3495","638"
"2020 General Election","37251","CITY OF MOSINEE - MARATHON COUNTY","1008","1007","814","189"
"2020 General Election","37281","CITY OF SCHOFIELD - MARATHON COUNTY","536","529","444","152"
"2020 General Election","37291","CITY OF WAUSAU - MARATHON COUNTY","11193","11176","9034","1839"
"2020 General Election","38002","TOWN OF AMBERG - MARINETTE COUNTY","136","131","100","44"
"2020 General Election","38004","TOWN OF ATHELSTANE - MARINETTE COUNTY","131","131","103","18"
"2020 General Election","38006","TOWN OF BEAVER - MARINETTE COUNTY","183","183","139","24"
"2020 General Election","38008","TOWN OF BEECHER - MARINETTE COUNTY","123","122","86","18"
"2020 General Election","38010","TOWN OF DUNBAR - MARINETTE COUNTY","95","88","69","8"
"2020 General Election","38012","TOWN OF GOODMAN - MARINETTE COUNTY","120","120","96","32"
"2020 General Election","38014","TOWN OF GROVER - MARINETTE COUNTY","363","362","274","37"
"2020 General Election","38016","TOWN OF LAKE - MARINETTE COUNTY","310","310","230","46"
"2020 General Election","38018","TOWN OF MIDDLE INLET - MARINETTE COUNTY","211","211","158","15"
"2020 General Election","38020","TOWN OF NIAGARA - MARINETTE COUNTY","216","215","187","24"
"2020 General Election","38022","TOWN OF PEMBINE - MARINETTE COUNTY","114","114","83","15"
"2020 General Election","38024","TOWN OF PESHTIGO - MARINETTE COUNTY","1261","1249","1007","294"
"2020 General Election","38026","TOWN OF PORTERFIELD - MARINETTE COUNTY","512","510","407","22"
"2020 General Election","38028","TOWN OF POUND - MARINETTE COUNTY","220","220","171","11"
"2020 General Election","38030","TOWN OF SILVER CLIFF - MARINETTE COUNTY","124","123","74","0"
"2020 General Election","38032","TOWN OF STEPHENSON - MARINETTE COUNTY","883","875","714","183"
"2020 General Election","38034","TOWN OF WAGNER - MARINETTE COUNTY","147","146","102","0"
"2020 General Election","38036","TOWN OF WAUSAUKEE - MARINETTE COUNTY","253","251","192","65"
"2020 General Election","38111","VILLAGE OF COLEMAN - MARINETTE COUNTY","97","97","68","7"
"2020 General Election","38121","VILLAGE OF CRIVITZ - MARINETTE COUNTY","182","181","138","24"
"2020 General Election","38171","VILLAGE OF POUND - MARINETTE COUNTY","34","34","26","13"
"2020 General Election","38191","VILLAGE OF WAUSAUKEE - MARINETTE COUNTY","63","63","52","17"
"2020 General Election","38251","CITY OF MARINETTE - MARINETTE COUNTY","2494","2492","2048","519"
"2020 General Election","38261","CITY OF NIAGARA - MARINETTE COUNTY","328","327","262","56"
"2020 General Election","38271","CITY OF PESHTIGO - MARINETTE COUNTY","744","742","607","171"
"2020 General Election","39002","TOWN OF BUFFALO - MARQUETTE COUNTY","210","210","164","7"
"2020 General Election","39004","TOWN OF CRYSTAL LAKE - MARQUETTE COUNTY","108","108","69","0"
"2020 General Election","39006","TOWN OF DOUGLAS - MARQUETTE COUNTY","141","141","101","26"
"2020 General Election","39008","TOWN OF HARRIS - MARQUETTE COUNTY","196","185","162","23"
"2020 General Election","39010","TOWN OF MECAN - MARQUETTE COUNTY","154","153","119","0"
"2020 General Election","39012","TOWN OF MONTELLO - MARQUETTE COUNTY","259","257","187","10"
"2020 General Election","39014","TOWN OF MOUNDVILLE - MARQUETTE COUNTY","74","67","45","0"
"2020 General Election","39016","TOWN OF NESHKORO - MARQUETTE COUNTY","134","131","76","3"
"2020 General Election","39018","TOWN OF NEWTON - MARQUETTE COUNTY","77","68","45","0"
"2020 General Election","39020","TOWN OF OXFORD - MARQUETTE COUNTY","168","164","140","8"
"2020 General Election","39022","TOWN OF PACKWAUKEE - MARQUETTE COUNTY","309","300","246","29"
"2020 General Election","39024","TOWN OF SHIELDS - MARQUETTE COUNTY","106","89","64","2"
"2020 General Election","39026","TOWN OF SPRINGFIELD - MARQUETTE COUNTY","159","150","117","5"
"2020 General Election","39028","TOWN OF WESTFIELD - MARQUETTE COUNTY","214","199","141","3"
"2020 General Election","39121","VILLAGE OF ENDEAVOR - MARQUETTE COUNTY","45","45","30","4"
"2020 General Election","39161","VILLAGE OF NESHKORO - MARQUETTE COUNTY","45","43","33","1"
"2020 General Election","39165","VILLAGE OF OXFORD - MARQUETTE COUNTY","71","68","51","17"
"2020 General Election","39191","VILLAGE OF WESTFIELD - MARQUETTE COUNTY","130","124","90","12"
"2020 General Election","39251","CITY OF MONTELLO - MARQUETTE COUNTY","276","269","225","1"
"2020 General Election","40001","TOWN OF MENOMINEE - MENOMINEE COUNTY","525","509","388","63"
"2020 General Election","41106","VILLAGE OF BAYSIDE - MULTIPLE COUNTIES","2604","2602","2091","157"
"2020 General Election","41107","VILLAGE OF BROWN DEER - MILWAUKEE COUNTY","4774","4771","3815","786"
"2020 General Election","41126","VILLAGE OF FOX POINT - MILWAUKEE COUNTY","3542","3530","2829","256"
"2020 General Election","41131","VILLAGE OF GREENDALE - MILWAUKEE COUNTY","5725","5719","4464","1204"
"2020 General Election","41136","VILLAGE OF HALES CORNERS - MILWAUKEE COUNTY","2787","2784","2312","708"
"2020 General Election","41176","VILLAGE OF RIVER HILLS - MILWAUKEE COUNTY","825","824","612","97"
"2020 General Election","41181","VILLAGE OF SHOREWOOD - MILWAUKEE COUNTY","7344","7336","6056","972"
"2020 General Election","41191","VILLAGE OF WEST MILWAUKEE - MILWAUKEE COUNTY","792","790","518","107"
"2020 General Election","41192","VILLAGE OF WHITEFISH BAY - MILWAUKEE COUNTY","7857","7851","6238","810"
"2020 General Election","41211","CITY OF CUDAHY - MILWAUKEE COUNTY","5474","5445","4254","1246"
"2020 General Election","41226","CITY OF FRANKLIN - MILWAUKEE COUNTY","13760","13735","11272","2467"
"2020 General Election","41231","CITY OF GLENDALE - MILWAUKEE COUNTY","6465","6461","5218","804"
"2020 General Election","41236","CITY OF GREENFIELD - MILWAUKEE COUNTY","13338","13317","10768","2885"
"2020 General Election","41251","CITY OF MILWAUKEE - MULTIPLE COUNTIES","147440","146825","106135","20504"
"2020 General Election","41265","CITY OF OAK CREEK - MILWAUKEE COUNTY","12641","12627","10296","2750"
"2020 General Election","41281","CITY OF ST. FRANCIS - MILWAUKEE COUNTY","3416","3413","2740","687"
"2020 General Election","41282","CITY OF SOUTH MILWAUKEE - MILWAUKEE COUNTY","6075","6068","4635","1104"
"2020 General Election","41291","CITY OF WAUWATOSA - MILWAUKEE COUNTY","23238","23175","17694","2948"
"2020 General Election","41292","CITY OF WEST ALLIS - MILWAUKEE COUNTY","17263","17199","12741","2459"
"2020 General Election","42002","TOWN OF ADRIAN - MONROE COUNTY","83","83","45","6"
"2020 General Election","42004","TOWN OF ANGELO - MONROE COUNTY","205","202","115","15"
"2020 General Election","42006","TOWN OF BYRON - MONROE COUNTY","140","138","70","12"
"2020 General Election","42008","TOWN OF CLIFTON - MONROE COUNTY","39","39","30","0"
"2020 General Election","42010","TOWN OF GLENDALE - MONROE COUNTY","91","91","57","0"
"2020 General Election","42012","TOWN OF GRANT - MONROE COUNTY","54","52","28","0"
"2020 General Election","42014","TOWN OF GREENFIELD - MONROE COUNTY","115","114","84","4"
"2020 General Election","42016","TOWN OF JEFFERSON - MONROE COUNTY","98","98","55","7"
"2020 General Election","42018","TOWN OF LAFAYETTE - MONROE COUNTY","44","44","15","0"
"2020 General Election","42020","TOWN OF LA GRANGE - MONROE COUNTY","423","420","320","92"
"2020 General Election","42022","TOWN OF LEON - MONROE COUNTY","176","173","100","16"
"2020 General Election","42024","TOWN OF LINCOLN - MONROE COUNTY","106","106","27","0"
"2020 General Election","42026","TOWN OF LITTLE FALLS - MONROE COUNTY","197","196","134","18"
"2020 General Election","42028","TOWN OF NEW LYME - MONROE COUNTY","24","24","13","0"
"2020 General Election","42030","TOWN OF OAKDALE - MONROE COUNTY","83","82","48","2"
"2020 General Election","42032","TOWN OF PORTLAND - MONROE COUNTY","110","108","82","3"
"2020 General Election","42034","TOWN OF RIDGEVILLE - MONROE COUNTY","80","77","65","22"
"2020 General Election","42036","TOWN OF SCOTT - MONROE COUNTY","8","8","0","0"
"2020 General Election","42038","TOWN OF SHELDON - MONROE COUNTY","25","25","11","0"
"2020 General Election","42040","TOWN OF SPARTA - MONROE COUNTY","782","774","626","132"
"2020 General Election","42042","TOWN OF TOMAH - MONROE COUNTY","297","296","217","42"
"2020 General Election","42044","TOWN OF WELLINGTON - MONROE COUNTY","64","64","45","0"
"2020 General Election","42046","TOWN OF WELLS - MONROE COUNTY","108","107","77","4"
"2020 General Election","42048","TOWN OF WILTON - MONROE COUNTY","59","59","42","0"
"2020 General Election","42111","VILLAGE OF CASHTON - MONROE COUNTY","102","101","50","0"
"2020 General Election","42141","VILLAGE OF KENDALL - MONROE COUNTY","53","53","37","1"
"2020 General Election","42151","VILLAGE OF MELVINA - MONROE COUNTY","3","3","2","0"
"2020 General Election","42161","VILLAGE OF NORWALK - MONROE COUNTY","39","38","30","6"
"2020 General Election","42165","VILLAGE OF OAKDALE - MONROE COUNTY","26","26","25","3"
"2020 General Election","42185","VILLAGE OF WARRENS - MONROE COUNTY","72","71","45","2"
"2020 General Election","42191","VILLAGE OF WILTON - MONROE COUNTY","74","73","48","0"
"2020 General Election","42192","VILLAGE OF WYEVILLE - MONROE COUNTY","19","19","12","0"
"2020 General Election","42281","CITY OF SPARTA - MONROE COUNTY","2019","2015","1659","437"
"2020 General Election","42286","CITY OF TOMAH - MONROE COUNTY","1797","1776","1402","397"
"2020 General Election","43002","TOWN OF ABRAMS - OCONTO COUNTY","515","477","282","0"
"2020 General Election","43006","TOWN OF BAGLEY - OCONTO COUNTY","55","53","33","1"
"2020 General Election","43008","TOWN OF BRAZEAU - OCONTO COUNTY","266","256","203","11"
"2020 General Election","43010","TOWN OF BREED - OCONTO COUNTY","143","138","58","0"
"2020 General Election","43012","TOWN OF CHASE - OCONTO COUNTY","774","769","560","58"
"2020 General Election","43014","TOWN OF DOTY - OCONTO COUNTY","88","88","74","0"
"2020 General Election","43016","TOWN OF GILLETT - OCONTO COUNTY","125","122","76","7"
"2020 General Election","43018","TOWN OF HOW - OCONTO COUNTY","124","124","67","3"
"2020 General Election","43019","TOWN OF LAKEWOOD - OCONTO COUNTY","247","236","173","39"
"2020 General Election","43020","TOWN OF LENA - OCONTO COUNTY","127","123","91","17"
"2020 General Election","43022","TOWN OF LITTLE RIVER - OCONTO COUNTY","200","197","159","17"
"2020 General Election","43024","TOWN OF LITTLE SUAMICO - OCONTO COUNTY","1701","1700","1330","100"
"2020 General Election","43026","TOWN OF MAPLE VALLEY - OCONTO COUNTY","113","103","51","0"
"2020 General Election","43028","TOWN OF MORGAN - OCONTO COUNTY","260","255","208","34"
"2020 General Election","43029","TOWN OF MOUNTAIN - OCONTO COUNTY","213","213","180","34"
"2020 General Election","43030","TOWN OF OCONTO - OCONTO COUNTY","313","312","217","9"
"2020 General Election","43032","TOWN OF OCONTO FALLS - OCONTO COUNTY","246","238","184","10"
"2020 General Election","43034","TOWN OF PENSAUKEE - OCONTO COUNTY","313","313","239","64"
"2020 General Election","43036","TOWN OF RIVERVIEW - OCONTO COUNTY","249","242","195","29"
"2020 General Election","43038","TOWN OF SPRUCE - OCONTO COUNTY","168","168","118","11"
"2020 General Election","43040","TOWN OF STILES - OCONTO COUNTY","263","260","164","5"
"2020 General Election","43042","TOWN OF TOWNSEND - OCONTO COUNTY","313","307","239","31"
"2020 General Election","43044","TOWN OF UNDERHILL - OCONTO COUNTY","136","136","107","6"
"2020 General Election","43146","VILLAGE OF LENA - OCONTO COUNTY","56","56","54","27"
"2020 General Election","43181","VILLAGE OF SURING - OCONTO COUNTY","68","68","37","17"
"2020 General Election","43231","CITY OF GILLETT - OCONTO COUNTY","187","187","129","0"
"2020 General Election","43265","CITY OF OCONTO - OCONTO COUNTY","1000","999","849","250"
"2020 General Election","43266","CITY OF OCONTO FALLS - OCONTO COUNTY","570","570","470","76"
"2020 General Election","44002","TOWN OF CASSIAN - ONEIDA COUNTY","340","334","218","7"
"2020 General Election","44004","TOWN OF CRESCENT - ONEIDA COUNTY","593","589","456","19"
"2020 General Election","44006","TOWN OF ENTERPRISE - ONEIDA COUNTY","85","78","14","0"
"2020 General Election","44008","TOWN OF HAZELHURST - ONEIDA COUNTY","343","332","253","59"
"2020 General Election","44010","TOWN OF LAKE TOMAHAWK - ONEIDA COUNTY","389","389","261","8"
"2020 General Election","44012","TOWN OF LITTLE RICE - ONEIDA COUNTY","77","77","53","4"
"2020 General Election","44014","TOWN OF LYNNE - ONEIDA COUNTY","30","30","8","0"
"2020 General Election","44016","TOWN OF MINOCQUA - ONEIDA COUNTY","1976","1970","1601","291"
"2020 General Election","44018","TOWN OF MONICO - ONEIDA COUNTY","53","50","36","6"
"2020 General Election","44020","TOWN OF NEWBOLD - ONEIDA COUNTY","953","952","776","75"
"2020 General Election","44022","TOWN OF NOKOMIS - ONEIDA COUNTY","402","381","281","7"
"2020 General Election","44024","TOWN OF PELICAN - ONEIDA COUNTY","839","828","626","0"
"2020 General Election","44026","TOWN OF PIEHL - ONEIDA COUNTY","13","13","5","0"
"2020 General Election","44028","TOWN OF PINE LAKE - ONEIDA COUNTY","826","825","667","25"
"2020 General Election","44030","TOWN OF SCHOEPKE - ONEIDA COUNTY","90","87","34","0"
"2020 General Election","44032","TOWN OF STELLA - ONEIDA COUNTY","131","125","88","0"
"2020 General Election","44034","TOWN OF SUGAR CAMP - ONEIDA COUNTY","449","447","328","20"
"2020 General Election","44036","TOWN OF THREE LAKES - ONEIDA COUNTY","826","823","667","49"
"2020 General Election","44038","TOWN OF WOODBORO - ONEIDA COUNTY","228","223","145","7"
"2020 General Election","44040","TOWN OF WOODRUFF - ONEIDA COUNTY","667","667","554","98"
"2020 General Election","44276","CITY OF RHINELANDER - ONEIDA COUNTY","1945","1937","1615","169"
"2020 General Election","45002","TOWN OF BLACK CREEK - OUTAGAMIE COUNTY","202","202","150","22"
"2020 General Election","45004","TOWN OF BOVINA - OUTAGAMIE COUNTY","209","209","181","48"
"2020 General Election","45006","TOWN OF BUCHANAN - OUTAGAMIE COUNTY","2662","2659","2199","731"
"2020 General Election","45008","TOWN OF CENTER - OUTAGAMIE COUNTY","1132","1131","912","282"
"2020 General Election","45010","TOWN OF CICERO - OUTAGAMIE COUNTY","190","190","139","12"
"2020 General Election","45012","TOWN OF DALE - OUTAGAMIE COUNTY","576","574","380","1"
"2020 General Election","45014","TOWN OF DEER CREEK - OUTAGAMIE COUNTY","72","72","43","0"
"2020 General Election","45016","TOWN OF ELLINGTON - OUTAGAMIE COUNTY","638","637","470","10"
"2020 General Election","45018","TOWN OF FREEDOM - OUTAGAMIE COUNTY","2010","2006","1568","418"
"2020 General Election","45020","TOWN OF GRAND CHUTE - OUTAGAMIE COUNTY","8677","8672","6877","1462"
"2020 General Election","45022","TOWN OF GREENVILLE - OUTAGAMIE COUNTY","4361","4355","3406","801"
"2020 General Election","45024","TOWN OF HORTONIA - OUTAGAMIE COUNTY","216","214","156","1"
"2020 General Election","45026","TOWN OF KAUKAUNA - OUTAGAMIE COUNTY","348","348","260","55"
"2020 General Election","45028","TOWN OF LIBERTY - OUTAGAMIE COUNTY","145","145","89","0"
"2020 General Election","45030","TOWN OF MAINE - OUTAGAMIE COUNTY","91","91","61","8"
"2020 General Election","45032","TOWN OF MAPLE CREEK - OUTAGAMIE COUNTY","61","61","46","9"
"2020 General Election","45034","TOWN OF ONEIDA - OUTAGAMIE COUNTY","889","889","715","240"
"2020 General Election","45036","TOWN OF OSBORN - OUTAGAMIE COUNTY","235","235","173","24"
"2020 General Election","45038","TOWN OF SEYMOUR - OUTAGAMIE COUNTY","198","198","140","7"
"2020 General Election","45040","TOWN OF VANDENBROEK - OUTAGAMIE COUNTY","395","394","288","49"
"2020 General Election","45106","VILLAGE OF BEAR CREEK - OUTAGAMIE COUNTY","43","43","33","4"
"2020 General Election","45107","VILLAGE OF BLACK CREEK - OUTAGAMIE COUNTY","215","214","166","17"
"2020 General Election","45111","VILLAGE OF COMBINED LOCKS - OUTAGAMIE COUNTY","1376","1375","1126","392"
"2020 General Election","45136","VILLAGE OF HORTONVILLE - OUTAGAMIE COUNTY","716","713","555","123"
"2020 General Election","45141","VILLAGE OF KIMBERLY - OUTAGAMIE COUNTY","2554","2545","2138","611"
"2020 General Election","45146","VILLAGE OF LITTLE CHUTE - OUTAGAMIE COUNTY","3734","3719","2952","687"
"2020 General Election","45155","VILLAGE OF NICHOLS - OUTAGAMIE COUNTY","29","28","24","12"
"2020 General Election","45181","VILLAGE OF SHIOCTON - OUTAGAMIE COUNTY","90","90","77","27"
"2020 General Election","45201","CITY OF APPLETON - MULTIPLE COUNTIES","23442","23309","16822","1967"
"2020 General Election","45241","CITY OF KAUKAUNA - MULTIPLE COUNTIES","5603","5587","4708","1542"
"2020 General Election","45281","CITY OF SEYMOUR - OUTAGAMIE COUNTY","965","965","825","336"
"2020 General Election","46002","TOWN OF BELGIUM - OZAUKEE COUNTY","349","348","261","27"
"2020 General Election","46004","TOWN OF CEDARBURG - OZAUKEE COUNTY","2625","2619","2207","794"
"2020 General Election","46006","TOWN OF FREDONIA - OZAUKEE COUNTY","511","504","325","64"
"2020 General Election","46008","TOWN OF GRAFTON - OZAUKEE COUNTY","1778","1778","1511","562"
"2020 General Election","46012","TOWN OF PORT WASHINGTON - OZAUKEE COUNTY","502","502","406","155"
"2020 General Election","46014","TOWN OF SAUKVILLE - OZAUKEE COUNTY","518","518","426","187"
"2020 General Election","46106","VILLAGE OF BELGIUM - OZAUKEE COUNTY","540","540","427","128"
"2020 General Election","46126","VILLAGE OF FREDONIA - OZAUKEE COUNTY","463","462","355","145"
"2020 General Election","46131","VILLAGE OF GRAFTON - OZAUKEE COUNTY","4743","4739","3914","1192"
"2020 General Election","46181","VILLAGE OF SAUKVILLE - OZAUKEE COUNTY","1215","1213","1009","395"
"2020 General Election","46186","VILLAGE OF THIENSVILLE - OZAUKEE COUNTY","1430","1429","1195","510"
"2020 General Election","46211","CITY OF CEDARBURG - OZAUKEE COUNTY","4881","4868","3913","1048"
"2020 General Election","46255","CITY OF MEQUON - OZAUKEE COUNTY","11858","11841","9819","2565"
"2020 General Election","46271","CITY OF PORT WASHINGTON - OZAUKEE COUNTY","4505","4501","3723","1228"
"2020 General Election","47002","TOWN OF ALBANY - PEPIN COUNTY","108","105","41","0"
"2020 General Election","47004","TOWN OF DURAND - PEPIN COUNTY","152","127","67","4"
"2020 General Election","47006","TOWN OF FRANKFORT - PEPIN COUNTY","40","39","22","0"
"2020 General Election","47008","TOWN OF LIMA - PEPIN COUNTY","91","91","55","0"
"2020 General Election","47010","TOWN OF PEPIN - PEPIN COUNTY","191","183","115","5"
"2020 General Election","47012","TOWN OF STOCKHOLM - PEPIN COUNTY","65","59","48","2"
"2020 General Election","47014","TOWN OF WATERVILLE - PEPIN COUNTY","77","70","44","0"
"2020 General Election","47016","TOWN OF WAUBEEK - PEPIN COUNTY","100","98","55","0"
"2020 General Election","47171","VILLAGE OF PEPIN - PEPIN COUNTY","141","140","101","6"
"2020 General Election","47181","VILLAGE OF STOCKHOLM - PEPIN COUNTY","18","18","4","0"
"2020 General Election","47216","CITY OF DURAND - PEPIN COUNTY","303","302","204","30"
"2020 General Election","48002","TOWN OF CLIFTON - PIERCE COUNTY","690","687","542","54"
"2020 General Election","48004","TOWN OF DIAMOND BLUFF - PIERCE COUNTY","71","71","58","3"
"2020 General Election","48006","TOWN OF ELLSWORTH - PIERCE COUNTY","190","190","148","18"
"2020 General Election","48008","TOWN OF EL PASO - PIERCE COUNTY","101","100","74","5"
"2020 General Election","48010","TOWN OF GILMAN - PIERCE COUNTY","190","187","109","0"
"2020 General Election","48012","TOWN OF HARTLAND - PIERCE COUNTY","110","109","55","5"
"2020 General Election","48014","TOWN OF ISABELLE - PIERCE COUNTY","21","21","14","2"
"2020 General Election","48016","TOWN OF MAIDEN ROCK - PIERCE COUNTY","138","138","97","19"
"2020 General Election","48018","TOWN OF MARTELL - PIERCE COUNTY","240","239","171","10"
"2020 General Election","48020","TOWN OF OAK GROVE - PIERCE COUNTY","533","532","373","5"
"2020 General Election","48022","TOWN OF RIVER FALLS - PIERCE COUNTY","648","646","461","25"
"2020 General Election","48024","TOWN OF ROCK ELM - PIERCE COUNTY","47","47","21","2"
"2020 General Election","48026","TOWN OF SALEM - PIERCE COUNTY","73","73","52","0"
"2020 General Election","48028","TOWN OF SPRING LAKE - PIERCE COUNTY","90","85","42","2"
"2020 General Election","48030","TOWN OF TRENTON - PIERCE COUNTY","340","340","211","8"
"2020 General Election","48032","TOWN OF TRIMBELLE - PIERCE COUNTY","277","275","195","18"
"2020 General Election","48034","TOWN OF UNION - PIERCE COUNTY","72","67","41","3"
"2020 General Election","48106","VILLAGE OF BAY CITY - PIERCE COUNTY","46","46","31","6"
"2020 General Election","48121","VILLAGE OF ELLSWORTH - PIERCE COUNTY","666","660","474","94"
"2020 General Election","48122","VILLAGE OF ELMWOOD - PIERCE COUNTY","122","119","72","10"
"2020 General Election","48151","VILLAGE OF MAIDEN ROCK - PIERCE COUNTY","17","17","14","0"
"2020 General Election","48171","VILLAGE OF PLUM CITY - PIERCE COUNTY","100","100","69","0"
"2020 General Election","48181","VILLAGE OF SPRING VALLEY - MULTIPLE COUNTIES","226","226","171","20"
"2020 General Election","48271","CITY OF PRESCOTT - PIERCE COUNTY","975","973","774","189"
"2020 General Election","48276","CITY OF RIVER FALLS - MULTIPLE COUNTIES","4480","4473","3621","667"
"2020 General Election","49002","TOWN OF ALDEN - POLK COUNTY","845","844","514","0"
"2020 General Election","49004","TOWN OF APPLE RIVER - POLK COUNTY","178","178","133","21"
"2020 General Election","49006","TOWN OF BALSAM LAKE - POLK COUNTY","233","233","184","8"
"2020 General Election","49008","TOWN OF BEAVER - POLK COUNTY","139","139","112","12"
"2020 General Election","49010","TOWN OF BLACK BROOK - POLK COUNTY","230","228","168","8"
"2020 General Election","49012","TOWN OF BONE LAKE - POLK COUNTY","110","108","89","5"
"2020 General Election","49014","TOWN OF CLAM FALLS - POLK COUNTY","108","104","42","0"
"2020 General Election","49016","TOWN OF CLAYTON - POLK COUNTY","152","152","127","15"
"2020 General Election","49018","TOWN OF CLEAR LAKE - POLK COUNTY","102","102","63","5"
"2020 General Election","49020","TOWN OF EUREKA - POLK COUNTY","323","320","238","54"
"2020 General Election","49022","TOWN OF FARMINGTON - POLK COUNTY","333","330","237","12"
"2020 General Election","49024","TOWN OF GARFIELD - POLK COUNTY","334","323","215","13"
"2020 General Election","49026","TOWN OF GEORGETOWN - POLK COUNTY","209","209","140","17"
"2020 General Election","49028","TOWN OF JOHNSTOWN - POLK COUNTY","61","58","42","6"
"2020 General Election","49030","TOWN OF LAKETOWN - POLK COUNTY","180","177","131","0"
"2020 General Election","49032","TOWN OF LINCOLN - POLK COUNTY","560","560","436","106"
"2020 General Election","49034","TOWN OF LORAIN - POLK COUNTY","53","52","43","0"
"2020 General Election","49036","TOWN OF LUCK - POLK COUNTY","170","169","133","0"
"2020 General Election","49038","TOWN OF MCKINLEY - POLK COUNTY","46","46","18","0"
"2020 General Election","49040","TOWN OF MILLTOWN - POLK COUNTY","205","197","89","2"
"2020 General Election","49042","TOWN OF OSCEOLA - POLK COUNTY","814","808","624","190"
"2020 General Election","49044","TOWN OF ST. CROIX FALLS - POLK COUNTY","206","203","125","29"
"2020 General Election","49046","TOWN OF STERLING - POLK COUNTY","91","91","65","0"
"2020 General Election","49048","TOWN OF WEST SWEDEN - POLK COUNTY","123","122","92","10"
"2020 General Election","49106","VILLAGE OF BALSAM LAKE - POLK COUNTY","176","167","118","0"
"2020 General Election","49111","VILLAGE OF CENTURIA - POLK COUNTY","73","72","43","0"
"2020 General Election","49112","VILLAGE OF CLAYTON - POLK COUNTY","26","25","21","3"
"2020 General Election","49113","VILLAGE OF CLEAR LAKE - POLK COUNTY","147","145","126","28"
"2020 General Election","49116","VILLAGE OF DRESSER - POLK COUNTY","130","130","96","7"
"2020 General Election","49126","VILLAGE OF FREDERIC - POLK COUNTY","201","193","146","22"
"2020 General Election","49146","VILLAGE OF LUCK - POLK COUNTY","169","162","99","0"
